s,o,h,l,c,v,date,psar,PosDI,NegDI,ADX,accumulated_sentiment
,183.78,183.78,183.78,183.78,0.0,1998-11-15,179.0369703,95.19154126,4.808458738,86.93618132,
,184.17,184.17,184.17,184.17,0.0,1998-11-16,179.9855762,95.61769572,4.382304281,87.79602334,
,183.61,183.61,183.61,183.61,0.0,1998-11-17,180.822461,82.49502237,17.50497763,83.23482762,
,185.56,185.56,185.56,185.56,0.0,1998-11-18,181.4919688,89.04134964,10.95865036,82.20440195,
,187.3,187.3,187.3,187.3,0.0,1998-11-19,182.305575,92.26695557,7.733044432,82.67030379,
,188.34,188.34,188.34,188.34,0.0,1998-11-22,183.30446,93.66098021,6.339019794,83.60063512,
,189.46,189.46,189.46,189.46,0.0,1998-11-23,184.311568,94.89886782,5.10113218,84.84005522,
,190.74,190.74,190.74,190.74,0.0,1998-11-24,185.3412544,96.01153816,3.988461841,86.27665944,
,190.75,190.75,190.75,190.75,0.0,1998-11-25,186.4210035,96.02001592,3.979984077,87.42933392,
,192.9,192.9,192.9,192.9,0.0,1998-11-26,187.2868028,97.46699105,2.533008946,88.93026356,
,193.45,193.45,193.45,193.45,0.0,1998-11-29,188.4094423,97.73079849,2.269201507,90.23653024,
,192.93,192.93,192.93,192.93,0.0,1998-11-30,189.4175538,87.02003926,12.97996074,86.9972399,
,192.66,192.66,192.66,192.66,0.0,1998-12-01,190.224043,81.24126264,18.75873736,82.09429697,
,192.85,192.85,192.85,192.85,0.0,1998-12-02,190.8692344,82.27655863,17.72344137,78.58606103,
,190.55,190.55,190.55,190.55,0.0,1998-12-03,193.45,44.83460372,55.16539628,64.93500734,
,190.47,190.47,190.47,190.47,0.0,1998-12-06,193.392,43.96472458,56.03527542,54.36211604,
,190.52,190.52,190.52,190.52,0.0,1998-12-07,193.27512,44.80141265,55.19858735,45.56912777,
,190.68,190.68,190.68,190.68,0.0,1998-12-08,193.1629152,47.91238755,52.08761245,37.2903472,
,190.47,190.47,190.47,190.47,0.0,1998-12-09,193.0551986,43.85713311,56.14286689,32.28942451,
,188.87,188.87,188.87,188.87,0.0,1998-12-13,192.9517906,24.28298005,75.71701995,36.11834759,
,187.67,187.67,187.67,187.67,0.0,1998-12-14,192.7068832,17.1197205,82.8802795,42.04678987,
,187.16,187.16,187.16,187.16,0.0,1998-12-15,192.3039326,14.80030612,85.19969388,47.71730945,
,187.45,187.45,187.45,187.45,0.0,1998-12-16,191.7895393,22.28421905,77.71578095,49.26015994,
,187.55,187.55,187.55,187.55,0.0,1998-12-17,191.3265854,25.1193449,74.8806551,49.36038999,
,187.82,187.82,187.82,187.82,0.0,1998-12-20,190.9099268,33.328141,66.671859,46.15705559,
,188.35,188.35,188.35,188.35,0.0,1998-12-21,190.5349341,47.46058271,52.53941729,37.94141139,
,188.41,188.41,188.41,188.41,0.0,1998-12-22,190.1974407,48.99064758,51.00935242,30.75687008,
,188.85,188.85,188.85,188.85,0.0,1998-12-23,189.8936967,59.73858372,40.26141628,28.50092956,
,188.44,188.44,188.44,188.44,0.0,1998-12-24,189.620327,47.966475,52.033525,23.61415365,
,189.72,189.72,189.72,189.72,0.0,1998-12-27,187.16,70.58617888,29.41382112,27.12579447,
,189.57,189.57,189.57,189.57,0.0,1998-12-28,187.2112,66.36042565,33.63957435,28.24480583,
,174.97,174.97,174.97,174.97,0.0,1998-12-30,189.72,8.010899179,91.98910082,39.391485,
,175.46,175.46,175.46,175.46,0.0,1998-12-31,189.57,11.28344749,88.71655251,46.999809,
,176.49,176.49,176.49,176.49,0.0,1999-01-03,189.278,18.86741022,81.13258978,50.05288311,
,176.74,176.74,176.74,176.74,0.0,1999-01-04,188.99184,20.91847495,79.08152505,51.67491651,
,177.78,177.78,177.78,177.78,0.0,1999-01-05,188.7114032,30.10653719,69.89346281,49.29731833,
,178.8,178.8,178.8,178.8,0.0,1999-01-06,188.4365751,38.8207803,61.1792197,43.90954255,
,179.22,179.22,179.22,179.22,0.0,1999-01-07,188.1672436,42.5100801,57.4899199,38.123602,
,180.8,180.8,180.8,180.8,0.0,1999-01-10,187.9032988,55.21086362,44.78913638,32.58322704,
,181.35,181.35,181.35,181.35,0.0,1999-01-12,187.6446328,59.13880905,40.86119095,29.72210525,
,181.7,181.7,181.7,181.7,0.0,1999-01-13,187.3911401,61.8034131,38.1965869,28.49904944,
,181.67,181.67,181.67,181.67,0.0,1999-01-14,187.1427173,61.37459459,38.62540541,27.34907739,
,181.05,181.05,181.05,181.05,0.0,1999-01-17,186.899263,52.04576961,47.95423039,22.69756975,
,181.23,181.23,181.23,181.23,0.0,1999-01-18,186.6606777,54.55267237,45.44732763,19.97912475,
,181.68,181.68,181.68,181.68,0.0,1999-01-19,186.4268642,60.93461244,39.06538756,20.35714478,
,182.31,182.31,182.31,182.31,0.0,1999-01-20,186.1977269,68.64091138,31.35908862,23.74208038,
,182.68,182.68,182.68,182.68,0.0,1999-01-21,185.9731723,72.60781444,27.39218556,28.03679008,
,182.89,182.89,182.89,182.89,0.0,1999-01-25,185.7531089,74.86370012,25.13629988,32.37491211,
,181.76,181.76,181.76,181.76,0.0,1999-01-26,185.5374467,48.17682436,51.82317564,26.62919995,
,180.59,180.59,180.59,180.59,0.0,1999-01-27,185.3260978,32.96702142,67.03297858,28.11655139,
,180.03,180.03,180.03,180.03,0.0,1999-01-28,185.1189758,27.72935978,72.27064022,31.4014972,
,179.6,179.6,179.6,179.6,0.0,1999-01-31,184.9159963,24.06034091,75.93965909,35.49706139,
,179.16,179.16,179.16,179.16,0.0,1999-02-01,184.7170764,20.57775163,79.42224837,40.16654847,
,178.61,178.61,178.61,178.61,0.0,1999-02-02,184.5221349,16.78223922,83.21776078,45.42034308,
,178.46,178.46,178.46,178.46,0.0,1999-02-03,184.3310922,15.78940477,84.21059523,50.02051256,
,179.1,179.1,179.1,179.1,0.0,1999-02-04,184.1438703,35.986794,64.013206,45.62169245,
,179.36,179.36,179.36,179.36,0.0,1999-02-07,183.9603929,42.93684034,57.06315966,39.32261782,
,178.66,178.66,178.66,178.66,0.0,1999-02-08,183.7805851,31.44665018,68.55334982,38.87943419,
,177.61,177.61,177.61,177.61,0.0,1999-02-10,183.6043734,20.93982584,79.06017416,42.72761701,
,178.48,178.48,178.48,178.48,0.0,1999-02-11,183.4316859,41.26499117,58.73500883,37.67609714,
,179.38,179.38,179.38,179.38,0.0,1999-02-15,183.2624522,55.91911596,44.08088404,32.5085241,
,178.94,178.94,178.94,178.94,0.0,1999-02-16,183.0966031,48.52112363,51.47887637,26.59836983,
,179.38,179.38,179.38,179.38,0.0,1999-02-17,182.9340711,55.82625186,44.17374814,23.6091966,
,178.94,178.94,178.94,178.94,0.0,1999-02-18,182.7747896,47.41559356,52.58440644,19.92111986,
,179.89,179.89,179.89,179.89,0.0,1999-02-21,182.6186938,62.61607534,37.38392466,20.98332602,
,179.65,179.65,179.65,179.65,0.0,1999-02-22,182.46572,57.37831286,42.62168714,19.73798596,
,180.03,180.03,180.03,180.03,0.0,1999-02-23,182.3158056,63.43228178,36.56771822,21.16330148,
,179.88,179.88,179.88,179.88,0.0,1999-02-24,182.1688895,59.27777815,40.72222185,20.64175244,
,179.18,179.18,179.18,179.18,0.0,1999-02-25,182.0249117,42.89104913,57.10895087,19.3569823,
,178.94,178.94,178.94,178.94,0.0,1999-02-28,181.8838134,38.34782365,61.65217635,20.14645638,
,178.81,178.81,178.81,178.81,0.0,1999-03-02,181.7455372,35.78157244,64.21842756,21.80453613,
,178.17,178.17,178.17,178.17,0.0,1999-03-03,181.6100264,25.3443279,74.6556721,27.30589774,
,177.83,177.83,177.83,177.83,0.0,1999-03-04,181.4772259,21.23169409,78.76830591,33.35204056,
,178.34,178.34,178.34,178.34,0.0,1999-03-07,181.3470814,39.60675866,60.39324134,30.83892898,
,178.3,178.3,178.3,178.3,0.0,1999-03-08,181.2195398,38.72118271,61.27881729,29.1826701,
,178.37,178.37,178.37,178.37,0.0,1999-03-09,181.094549,41.57861796,58.42138204,26.7146889,
,179.02,179.02,179.02,179.02,0.0,1999-03-10,180.972058,62.09460386,37.90539614,26.20959266,
,179.36,179.36,179.36,179.36,0.0,1999-03-11,180.8520168,69.17290108,30.82709892,28.63683457,
,180.17,180.17,180.17,180.17,0.0,1999-03-14,180.7343765,80.18936582,19.81063418,34.98521398,
,181.4,181.4,181.4,181.4,0.0,1999-03-15,174.97,88.19620775,11.80379225,43.26665428,
,182.4,182.4,182.4,182.4,0.0,1999-03-16,175.0986,91.63291175,8.367088251,51.26648813,
,184.24,184.24,184.24,184.24,0.0,1999-03-18,175.390656,94.98871972,5.011280284,59.00867839,
,183.96,183.96,183.96,183.96,0.0,1999-03-21,175.9216166,88.25561573,11.74438427,62.509189,
,184.49,184.49,184.49,184.49,0.0,1999-03-22,176.4207196,89.94241981,10.05758019,65.98431913,
,184.27,184.27,184.27,184.27,0.0,1999-03-23,177.0662621,83.70449688,16.29550312,66.26925406,
,185.07,185.07,185.07,185.07,0.0,1999-03-24,177.6601611,87.61032188,12.38967812,68.05953199,
,184.58,184.58,184.58,184.58,0.0,1999-03-28,178.401145,74.02580359,25.97419641,64.05794703,
,185.55,185.55,185.55,185.55,0.0,1999-03-29,179.0680305,81.22824233,18.77175767,63.73765456,
,186.76,186.76,186.76,186.76,0.0,1999-03-30,179.8458668,86.89466739,13.10533261,65.7479906,
,187.37,187.37,187.37,187.37,0.0,1999-03-31,180.8138455,88.98916125,11.01083875,68.19405698,
,183.3,183.3,183.3,183.3,0.0,1999-04-01,181.8628302,38.14489149,61.85510851,59.29728899,
,184.97,184.97,184.97,184.97,0.0,1999-04-04,182.7439774,52.16328693,47.83671307,48.30314596,
,185.64,185.64,185.64,185.64,0.0,1999-04-05,183.3,57.04532857,42.95467143,41.4606482,
,186.04,186.04,186.04,186.04,0.0,1999-04-06,183.9512,60.08529166,39.91470834,37.20263522,
,186.8,186.8,186.8,186.8,0.0,1999-04-07,184.498208,65.82885092,34.17114908,36.09364855,
,186.05,186.05,186.05,186.05,0.0,1999-04-08,184.9576947,55.90546087,44.09453913,31.23710319,
,186.74,186.74,186.74,186.74,0.0,1999-04-11,185.3436636,62.42018802,37.57981198,29.95775776,
,188.1,188.1,188.1,188.1,0.0,1999-04-12,185.6678774,72.44898529,27.55101471,32.94580032,
,188.38,188.38,188.38,188.38,0.0,1999-04-13,186.1056595,74.21955792,25.78044208,36.04446343,
,189.01,189.01,189.01,189.01,0.0,1999-04-15,186.5605276,78.16597115,21.83402885,40.1019592,
,190.88,190.88,190.88,190.88,0.0,1999-04-18,187.0504221,86.07494555,13.92505445,46.51154558,
,192.59,192.59,192.59,192.59,0.0,1999-04-19,187.8163376,90.15234747,9.847652526,53.27017546,
,193.55,193.55,193.55,193.55,0.0,1999-04-20,188.7710701,91.83093538,8.169064625,59.34851451,
,194.07,194.07,194.07,194.07,0.0,1999-04-21,189.7268561,92.67619525,7.323804749,64.54928971,
,192.6,192.6,192.6,192.6,0.0,1999-04-22,190.5954849,67.86332267,32.13667733,58.78476084,
,191.83,191.83,191.83,191.83,0.0,1999-04-25,191.2903879,57.74107185,42.25892815,50.12423741,
,192.88,192.88,192.88,192.88,0.0,1999-04-26,191.83,66.30724873,33.69275127,46.62228942,
,192.17,192.17,192.17,192.17,0.0,1999-04-28,194.07,56.60824142,43.39175858,39.9411281,
,191.82,191.82,191.82,191.82,0.0,1999-04-29,194.032,51.92780894,48.07219106,32.72402606,
,193.27,193.27,193.27,193.27,0.0,1999-05-02,193.94352,66.34000914,33.65999086,32.7152245,
,194.07,194.07,194.07,194.07,0.0,1999-05-04,191.82,72.10715769,27.89284231,35.01504268,
,195.53,195.53,195.53,195.53,0.0,1999-05-05,191.865,79.94559914,20.05440086,39.9902738,
,196.07,196.07,196.07,196.07,0.0,1999-05-06,192.0116,82.25154176,17.74845824,44.89283574,
,196.1,196.1,196.1,196.1,0.0,1999-05-09,192.255104,82.39214096,17.60785904,48.87112498,
,195.9,195.9,195.9,195.9,0.0,1999-05-10,192.5626957,77.28986951,22.71013049,50.01284779,
,195.65,195.65,195.65,195.65,0.0,1999-05-11,192.84568,70.47105936,29.52894064,48.19870197,
,196.95,196.95,196.95,196.95,0.0,1999-05-12,193.1060256,81.23305737,18.76694263,51.05218453,
,196.98,196.98,196.98,196.98,0.0,1999-05-13,193.4904231,81.42830444,18.57169556,53.4130694,
,198.36,198.36,198.36,198.36,0.0,1999-05-17,193.9091723,88.37974175,11.62025825,58.08235222,
,197.72,197.72,197.72,197.72,0.0,1999-05-18,194.5322882,72.62175606,27.37824394,55.5145842,
,198.58,198.58,198.58,198.58,0.0,1999-05-19,195.0681678,78.9314815,21.0685185,55.98425996,
,199.7,199.7,199.7,199.7,0.0,1999-05-20,195.630061,84.67939643,15.32060357,58.65916654,
,200.36,200.36,200.36,200.36,0.0,1999-05-23,196.36265,87.2430489,12.7569511,61.82455279,
,200.88,200.88,200.88,200.88,0.0,1999-05-24,197.16212,89.04793111,10.95206889,65.07881468,
,201.52,201.52,201.52,201.52,0.0,1999-05-25,197.905696,91.00567987,8.994320129,68.46532369,
,203.2,203.2,203.2,203.2,0.0,1999-05-26,198.6285568,94.33087022,5.669129783,72.50460704,
,205.32,205.32,205.32,205.32,0.0,1999-05-27,199.5428454,96.41909596,3.58090404,76.57132402,
,206.18,206.18,206.18,206.18,0.0,1999-05-30,200.6982764,96.98267599,3.017324008,80.05012961,
,207.77,207.77,207.77,207.77,0.0,1999-05-31,201.7946211,97.78743743,2.212562565,83.15507866,
,208.3,208.3,208.3,208.3,0.0,1999-06-01,202.9896969,98.00872876,1.991271239,85.72755443,
,209.14,209.14,209.14,209.14,0.0,1999-06-02,204.0517575,98.33803764,1.661962357,87.9172586,
,210.0,210.0,210.0,210.0,0.0,1999-06-03,205.069406,98.62833896,1.371661041,89.78514247,
,210.96,210.96,210.96,210.96,0.0,1999-06-06,206.0555248,98.89714003,1.102859972,91.38696998,
,211.94,211.94,211.94,211.94,0.0,1999-06-07,207.0364198,99.11775633,0.882243673,92.75667852,
,211.85,211.85,211.85,211.85,0.0,1999-06-09,208.0171359,96.89273147,3.107268529,92.9624354,
,212.3,212.3,212.3,212.3,0.0,1999-06-10,208.8017087,97.27504739,2.724952615,93.27996728,
,212.51,212.51,212.51,212.51,0.0,1999-06-13,209.501367,97.45752793,2.542472068,93.60698499,
,212.39,212.39,212.39,212.39,0.0,1999-06-14,210.1030936,93.0086262,6.991373804,92.08903847,
,212.14,212.14,212.14,212.14,0.0,1999-06-15,210.5844749,83.12659563,16.87340437,86.92186903,
,214.14,214.14,214.14,214.14,0.0,1999-06-16,210.9695799,91.81889747,8.18110253,86.26505421,
,217.99,217.99,217.99,217.99,0.0,1999-06-17,211.6036639,96.3470291,3.652970897,87.55085501,
,223.3,223.3,223.3,223.3,0.0,1999-06-20,212.8809311,98.13073214,1.869267861,89.29297687,
,226.19,226.19,226.19,226.19,0.0,1999-06-21,214.9647449,98.59684841,1.403151587,90.87312086,
,229.08,229.08,229.08,229.08,0.0,1999-06-22,217.2097959,98.93027773,1.069722274,92.27060778,
,232.64,232.64,232.64,232.64,0.0,1999-06-23,219.5838367,99.21683654,0.78316346,93.50322084,
,233.13,233.13,233.13,233.13,0.0,1999-06-24,222.1950694,99.25134158,0.748658419,94.5031133,
,231.32,231.32,231.32,231.32,0.0,1999-06-27,224.3820555,82.47346892,17.52653108,88.59187821,
,227.37,227.37,227.37,227.37,0.0,1999-06-28,226.1316444,56.44475812,43.55524188,73.45140582,
,220.78,220.78,220.78,220.78,0.0,1999-06-29,233.13,34.04043494,65.95956506,65.14495068,
,215.15,215.15,215.15,215.15,0.0,1999-06-30,232.883,23.90684262,76.09315738,62.55322349,
,212.15,212.15,212.15,212.15,0.0,1999-07-01,232.17368,19.95087181,80.04912819,62.06223007,
,212.54,212.54,212.54,212.54,0.0,1999-07-04,230.9722592,22.04699632,77.95300368,60.83098553,
,212.93,212.93,212.93,212.93,0.0,1999-07-05,229.8429236,24.51767215,75.48232785,58.85771956,
,213.2,213.2,213.2,213.2,0.0,1999-07-06,228.7813482,26.53272308,73.46727692,56.47308642,
,211.95,211.95,211.95,211.95,0.0,1999-07-07,227.7834673,22.98222646,77.01777354,55.98557855,
,212.16,212.16,212.16,212.16,0.0,1999-07-08,226.5167899,25.08736955,74.91263045,54.75351502,
,212.72,212.72,212.72,212.72,0.0,1999-07-11,225.3514468,31.34277748,68.65722252,51.26570103,
,213.72,213.72,213.72,213.72,0.0,1999-07-12,224.279331,42.12929699,57.87070301,44.16084202,
,213.17,213.17,213.17,213.17,0.0,1999-07-13,223.2929845,38.02245529,61.97754471,40.1196915,
,216.23,216.23,216.23,216.23,0.0,1999-07-14,222.3855458,63.06335561,36.93664439,37.32109545,
,216.92,216.92,216.92,216.92,0.0,1999-07-15,221.5507021,66.83970083,33.16029917,36.59275669,
,218.32,218.32,218.32,218.32,0.0,1999-07-18,220.7826459,73.66768182,26.33231818,38.74127808,
,220.03,220.03,220.03,220.03,0.0,1999-07-19,220.0760343,79.9659451,20.0340549,42.9794005,
,221.92,221.92,221.92,221.92,0.0,1999-07-20,211.95,84.94191003,15.05808997,48.36028441,
,225.06,225.06,225.06,225.06,0.0,1999-07-21,212.1494,90.0659511,9.934048904,54.71460797,
,226.15,226.15,226.15,226.15,0.0,1999-07-22,212.665824,91.34404963,8.655950375,60.30930623,
,228.41,228.41,228.41,228.41,0.0,1999-07-25,213.4748746,93.5086025,6.491397498,65.65088598,
,228.34,228.34,228.34,228.34,0.0,1999-07-26,214.6696846,92.61195834,7.388041656,69.56549212,
,227.27,227.27,227.27,227.27,0.0,1999-07-27,215.7689098,78.27136237,21.72863763,66.96093865,
,226.31,226.31,226.31,226.31,0.0,1999-07-28,216.780197,66.69003027,33.30996973,60.24476302,
,226.31,226.31,226.31,226.31,0.0,1999-07-29,217.7105813,66.69003027,33.30996973,54.87182252,
,223.09,223.09,223.09,223.09,0.0,1999-08-01,218.5665348,37.56208015,62.43791985,48.87262596,
,224.79,224.79,224.79,224.79,0.0,1999-08-02,219.354012,51.53233098,48.46766902,39.71103316,
,225.26,225.26,225.26,225.26,0.0,1999-08-03,220.078491,55.01105917,44.98894083,33.7732502,
,225.57,225.57,225.57,225.57,0.0,1999-08-04,220.7450118,57.52456582,42.47543418,30.02842648,
,226.2,226.2,226.2,226.2,0.0,1999-08-05,221.3582108,62.80370191,37.19629809,29.14422195,
,227.41,227.41,227.41,227.41,0.0,1999-08-09,221.9223539,71.35191685,28.64808315,31.8561443,
,227.26,227.26,227.26,227.26,0.0,1999-08-10,222.4413656,68.89833613,31.10166387,33.04424989,
,227.1,227.1,227.1,227.1,0.0,1999-08-12,222.9188564,65.87787651,34.12212349,32.78655052,
,227.62,227.62,227.62,227.62,0.0,1999-08-15,223.3581479,71.03624677,28.96375323,34.64373912,
,227.79,227.79,227.79,227.79,0.0,1999-08-16,223.762296,72.72145385,27.27854615,36.80357284,
,228.19,228.19,228.19,228.19,0.0,1999-08-17,224.1341124,76.70744748,23.29255252,40.12583726,
,228.19,228.19,228.19,228.19,0.0,1999-08-18,224.4761834,76.70744748,23.29255252,42.7836488,
,229.12,229.12,229.12,229.12,0.0,1999-08-19,224.7908887,84.78439898,15.21560102,48.14067863,
,228.17,228.17,228.17,228.17,0.0,1999-08-22,225.2237998,58.76489447,41.23510553,42.01850069,
,228.4,228.4,228.4,228.4,0.0,1999-08-23,225.6134198,62.26913628,37.73086372,38.52245507,
,228.93,228.93,228.93,228.93,0.0,1999-08-24,225.9640779,69.68885368,30.31114632,38.69350552,
,228.94,228.94,228.94,228.94,0.0,1999-08-25,226.2796701,69.82878584,30.17121416,38.88631875,
,229.33,229.33,229.33,229.33,0.0,1999-08-30,226.5637031,75.37155508,24.62844492,41.25767703,
,229.62,229.62,229.62,229.62,0.0,1999-08-31,226.8956587,78.96364998,21.03635002,44.59160162,
,230.41,230.41,230.41,230.41,0.0,1999-09-01,227.2770665,85.94437016,14.05562984,50.05102936,
,230.99,230.99,230.99,230.99,0.0,1999-09-03,227.7783358,89.22558378,10.77441622,55.731057,
,231.39,231.39,231.39,231.39,0.0,1999-09-06,228.3564354,91.03062936,8.969370636,60.99709734,
,232.01,232.01,232.01,232.01,0.0,1999-09-07,228.9631483,93.22857219,6.771427813,66.08910675,
,231.62,231.62,231.62,231.62,0.0,1999-09-08,229.5725187,78.1672766,21.8327234,64.13819604,
,231.08,231.08,231.08,231.08,0.0,1999-09-09,230.0600149,61.08680445,38.91319555,55.74527861,
,232.4,232.4,232.4,232.4,0.0,1999-09-10,230.4500119,76.66619876,23.33380124,55.26270239,
,233.39,233.39,233.39,233.39,0.0,1999-09-13,230.8400095,83.03415898,16.96584102,57.42382551,
,234.73,234.73,234.73,234.73,0.0,1999-09-14,231.3500076,88.39336786,11.60663214,61.29640755,
,236.45,236.45,236.45,236.45,0.0,1999-09-15,232.0260061,92.29729807,7.702701925,65.95604527,
,237.5,237.5,237.5,237.5,0.0,1999-09-16,232.9108049,93.87052096,6.129479042,70.3130446,
,239.35,239.35,239.35,239.35,0.0,1999-09-17,233.8286439,95.7722508,4.227749201,74.559336,
,238.55,238.55,238.55,238.55,0.0,1999-09-20,234.9329151,82.01730121,17.98269879,72.45438928,
,239.95,239.95,239.95,239.95,0.0,1999-09-21,235.8163321,86.31632706,13.68367294,72.49004225,
,241.09,241.09,241.09,241.09,0.0,1999-09-22,236.6430657,88.99436695,11.00563305,73.58978058,
,242.72,242.72,242.72,242.72,0.0,1999-09-23,237.5324525,91.8464096,8.153590403,75.6103883,
,243.18,243.18,243.18,243.18,0.0,1999-09-27,238.569962,92.5293454,7.470654596,77.5000488,
,244.5,244.5,244.5,244.5,0.0,1999-09-28,239.4919696,94.255285,5.744714996,79.70215305,
,245.75,245.75,245.75,245.75,0.0,1999-09-29,240.4935757,95.48893534,4.511064657,81.95729657,
,245.75,245.75,245.75,245.75,0.0,1999-09-30,241.5448606,95.48893534,4.511064657,83.7614114,
,247.45,247.45,247.45,247.45,0.0,1999-10-01,242.3858885,96.9024512,3.097548796,85.7701096,
,246.09,246.09,246.09,246.09,0.0,1999-10-04,243.3987108,73.78298286,26.21701714,78.12928082,
,246.02,246.02,246.02,246.02,0.0,1999-10-05,244.2089686,72.66752646,27.33247354,71.57043524,
,245.32,245.32,245.32,245.32,0.0,1999-10-06,244.8571749,61.11774586,38.88225414,61.70344653,
,243.64,243.64,243.64,243.64,0.0,1999-10-07,247.45,41.38469083,58.61530917,52.8088809,
,244.87,244.87,244.87,244.87,0.0,1999-10-08,247.3738,54.75409662,45.24590338,44.14874336,
,244.87,244.87,244.87,244.87,0.0,1999-10-11,247.299124,54.75409662,45.24590338,37.22063334,
,245.64,245.64,245.64,245.64,0.0,1999-10-12,247.2259415,63.00730261,36.99269739,34.97942771,
,246.2,246.2,246.2,246.2,0.0,1999-10-13,247.1542227,68.26908966,31.73091034,35.29117803,
,244.16,244.16,244.16,244.16,0.0,1999-10-14,247.0839382,41.43312874,58.56687126,31.65969093,
,245.41,245.41,245.41,245.41,0.0,1999-10-15,247.0150595,54.9859806,45.0140194,27.32214499,
,246.65,246.65,246.65,246.65,0.0,1999-10-25,246.9475583,65.02260756,34.97739244,27.86675901,
,245.85,245.85,245.85,245.85,0.0,1999-10-26,246.8814071,55.11269249,44.88730751,24.33848421,
,247.61,247.61,247.61,247.61,0.0,1999-10-27,243.64,68.3696151,31.6303849,26.81863341,
,248.35,248.35,248.35,248.35,0.0,1999-10-28,243.7194,72.61960535,27.38039465,30.50274887,
,249.72,249.72,249.72,249.72,0.0,1999-10-29,243.904624,79.11398763,20.88601237,36.04779414,
,251.27,251.27,251.27,251.27,0.0,1999-11-01,244.2535466,84.36024176,15.63975824,42.58233202,
